No.,latitude,longitude
2271,44.92191,-93.10157
2272,44.98401,-93.11759
2273,44.96058,-93.01543
2274,44.9742,-93.02899
2275,44.98438,-93.07962
2276,44.95853,-93.00486
2277,44.9623,-93.14785
2278,44.96416,-93.00663
2279,44.98528,-93.07643
2280,,
2281,44.95343,-93.01514
2282,44.96938,-93.10265
2283,44.96265,-93.04824
2284,44.97593,-93.00828
2285,44.94099,-93.1042
2286,44.98197,-93.07466
2287,44.98814,-93.01928
2288,44.95651,-93.00536
2289,44.9572,-93.19815
2290,44.95065,-93.05044
2291,44.9646,-93.00532
2292,44.98582,-93.02433
2293,44.98974,-93.11003
2294,44.97157,-93.13519
2295,44.97989,-93.11239
2296,44.96768,-93.1808
2297,44.95269,-93.06824
2298,44.92346,-93.10076
2299,44.98743,-93.12968
2300,44.95163,-93.03857
2301,44.97809,-93.08278
2302,44.95853,-93.00486
2303,44.95761,-93.15337
2304,44.97449,-93.02667
2305,44.95746,-93.05068
2306,44.98753,-93.08355
2307,44.95326,-93.13219
2308,44.92466,-93.07271
2309,44.96663,-93.19777
2310,44.98648,-93.07363
2311,44.97882,-93.07765
2312,44.92205,-93.0868
2313,44.95403,-93.1696
2314,44.93203,-93.09545
2315,44.97315,-93.13184
2316,44.9257,-93.09656
2317,44.9847,-93.04278
2318,44.96041,-93.04157
2319,44.97552,-93.05915
2320,44.98458,-93.11352
2321,44.95591,-93.06402
2322,44.94496,-93.095
2323,44.9854,-93.02136
2324,44.95745,-93.15078
2325,44.98989,-93.07461
2326,44.92114,-93.10074
2327,44.9798,-93.01181
2328,44.96265,-93.04824
2329,44.96395,-93.00424
2330,44.98392,-93.03099
2331,44.92452,-93.17141
2332,44.9536,-93.06542
2333,44.98736,-93.02818
2334,44.95549,-93.04722
2335,44.972,-93.14235
2336,44.98452,-93.02662
2337,44.97148,-93.01234
2338,44.96602,-93.02341
2339,44.95063,-93.08758
2340,,
2341,44.98898,-93.07941
2342,44.97912,-93.08127
2343,44.94414,-93.12383
2344,44.9539,-93.03775
2345,44.96125,-93.00504
2346,44.97926,-93.05463
2347,44.94004,-93.12645
2348,44.9482,-93.14517
2349,,
2350,44.95973,-93.02412
2351,44.96283,-93.01247
2352,44.96552,-93.20685
2353,44.98137,-93.03524
2354,44.98842,-93.02693
2355,44.94783,-93.0363
2356,44.90189,-93.18254
2357,44.89856,-93.17569
2358,44.94164,-93.12457
2359,44.94386,-93.02722
2360,44.98556,-93.07456
2361,44.98985,-93.07946
2362,44.97092,-93.07815
2363,44.92246,-93.13857
2364,44.95939,-93.05042
2365,44.92484,-93.1358
2366,44.90184,-93.17661
2367,44.95667,-93.05794
2368,44.92687,-93.15351
2369,44.99115,-93.03473
2370,44.97542,-93.07528
2371,44.97717,-93.13163
2372,44.95449,-93.00574
2373,44.9767,-93.09873
2374,44.98683,-93.01349
2375,44.97223,-93.03498
2376,44.95941,-93.15258
2377,44.957,-93.01732
2378,44.98683,-93.03703
2379,44.97164,-93.15924
2380,44.93445,-93.16426
2381,44.92778,-93.09878
2382,44.9883,-93.03855
2383,44.98995,-93.10715
2384,44.93247,-93.15243
2385,44.9568,-93.1583
2386,44.96137,-93.15239
2387,44.98441,-93.12015
2388,44.97595,-93.15712
2389,44.97679,-93.11474
2390,44.98279,-93.07218
2391,44.96869,-93.07761
2392,44.97762,-93.13042
2393,,
2394,44.97576,-93.08156
2395,44.97135,-93.14098
2396,44.98557,-93.08095
2397,44.97662,-93.03837
2398,,
2399,44.94496,-93.095
2400,44.98326,-93.0445
2401,44.89856,-93.17569
2402,44.93272,-93.15696
2403,44.95745,-93.15048
2404,44.98727,-93.01762
2405,44.94296,-93.02403
2406,44.98376,-93.03307
2407,44.98891,-93.10374
2408,44.97863,-93.05752
2409,44.97325,-93.02439
2410,44.93025,-93.09258
2411,44.9208,-93.01631
2412,44.9581,-93.17982
2413,44.96125,-93.00504
2414,44.96125,-93.00504
2415,44.95581,-93.03567
2416,44.97932,-93.07934
2417,44.98928,-93.01534
2418,44.95384,-93.00775
2419,44.95871,-93.01994
2420,44.98351,-93.13327
2421,44.96651,-93.16373
2422,44.91535,-93.14685
2423,,
2424,44.98528,-93.07178
2425,44.89856,-93.17569
2426,44.95655,-93.15047
2427,44.96549,-93.14605
2428,44.95549,-93.04722
2429,44.90534,-93.18649
2430,44.98043,-93.04301
2431,44.96977,-93.01652
2432,44.99082,-93.14033
2433,44.95063,-93.08758
2434,44.97487,-93.09958
2435,44.9858,-93.07299
2436,44.92027,-93.1017
2437,44.95928,-93.02451
2438,44.9487,-93.03261
2439,44.96887,-93.10462
2440,44.92342,-93.13188
2441,44.97743,-93.02869
2442,44.96265,-93.04824
2443,44.96702,-93.17968
2444,44.96095,-93.15046
2445,44.94779,-93.02731
2446,44.95515,-93.0469
2447,44.95119,-93.16252
2448,44.96665,-93.15257
2449,44.96125,-93.00504
2450,44.92391,-93.10574
2451,44.99127,-93.01247
2452,44.97011,-93.01055
2453,44.95131,-93.09101
2454,44.99093,-93.07718
2455,44.96753,-93.0062
2456,44.98824,-93.04932
2457,44.96785,-93.16861
2458,44.96596,-93.01621
2459,44.9581,-93.17982
2460,44.95815,-93.08061
2461,44.96458,-93.15479
2462,44.9782,-93.06807
2463,44.94874,-93.01025
2464,44.94878,-93.05722
2465,44.98734,-93.03933
2466,44.9795,-93.03789
2467,44.99034,-93.14135
2468,44.9223,-93.14233
2469,44.96125,-93.00504
2470,44.99031,-93.13917
2471,44.97458,-93.02922
2472,44.98734,-93.15804
2473,44.9654,-93.14623
2474,44.98184,-93.01347
2475,44.97467,-93.0942
2476,44.98007,-93.13281
2477,44.9881,-93.04671
2478,44.95415,-93.05079
2479,44.974,-93.14379
2480,44.97863,-93.07637
2481,44.92261,-93.13378
2482,44.98296,-93.07142
2483,44.93173,-93.15495
2484,44.95413,-93.05625
2485,44.91063,-93.17552
2486,44.93443,-93.15495
2487,44.93398,-93.15207
2488,44.9809,-93.00875
2489,44.95375,-93.16969
2490,44.93521,-93.12169
2491,44.90395,-93.17795
2492,44.97898,-93.19299
2493,44.98377,-93.0394
2494,44.99,-93.12646
2495,44.94681,-93.12269
2496,44.96008,-93.17491
2497,44.94794,-93.11557
2498,44.95811,-93.07824
2499,44.98927,-93.07556
2500,44.96034,-93.00504
2501,44.96654,-93.15695
2502,,
2503,44.96562,-93.02753
2504,44.9553,-93.00595
2505,44.93791,-93.15428
2506,44.96125,-93.00504
2507,44.96664,-93.15348
2508,44.98809,-93.14412
2509,44.97847,-93.16411
2510,44.93186,-93.16669
2511,44.93569,-93.15498
2512,44.94348,-93.13929
2513,44.96543,-93.19604
2514,44.98273,-93.02404
2515,44.94513,-93.11244
2516,44.94927,-93.09489
2517,44.97938,-93.1654
2518,44.97824,-93.02416
2519,44.95402,-93.0321
2520,44.94496,-93.095
2521,44.94161,-93.10286
2522,44.97531,-93.08482
2523,44.98535,-93.07821
2524,,
2525,44.92204,-93.08738
2526,44.90396,-93.16341
2527,44.98408,-93.07642
2528,44.95925,-93.15281
2529,44.96395,-93.00424
2530,44.93785,-93.11959
2531,44.99083,-93.07762
2532,44.94029,-93.11057
2533,44.9597,-93.01282
2534,44.97657,-93.0095
2535,44.93892,-93.11276
2536,44.97302,-93.04232
2537,44.9581,-93.17982
2538,44.96725,-93.20661
2539,44.95419,-93.02992
2540,44.98938,-93.1358
2541,44.94846,-93.14872
2542,44.95144,-93.09396
2543,44.93109,-93.16309
2544,,
2545,44.96125,-93.00504
2546,44.9261,-93.13364
2547,44.92464,-93.08816
2548,44.98219,-93.16661
2549,44.9621,-93.05815
2550,44.9828,-93.07074
2551,44.97936,-93.05042
2552,44.97467,-93.0942
2553,44.96034,-93.00504
2554,44.92499,-93.08086
2555,44.91413,-93.18007
2556,44.96285,-93.02202
2557,44.99184,-93.10967
2558,44.93875,-93.00586
2559,44.9224,-93.14155
2560,44.96419,-93.02357
2561,44.93091,-93.09764
2562,44.9582,-93.16561
2563,44.92166,-93.13741
2564,44.95812,-93.07094
2565,44.95925,-93.01196
2566,44.9496,-93.011
2567,44.97761,-93.12908
2568,44.95874,-93.01611
2569,44.98735,-93.06876
2570,44.92881,-93.09931
2571,44.9581,-93.17982
2572,44.98127,-93.10151
2573,44.98839,-93.04057
2574,44.9163,-93.14297
2575,44.89856,-93.17569
2576,44.95845,-93.12881
2577,44.93419,-93.1512
2578,44.96639,-93.17275
2579,44.98008,-93.06062
2580,44.99094,-93.04932
2581,44.90235,-93.18397
2582,44.98937,-93.13141
2583,44.97896,-93.04045
2584,44.9839,-93.02271
2585,44.98375,-93.01285
2586,44.98532,-93.11956
2587,44.96093,-93.15842
2588,44.92622,-93.01562
2589,44.91969,-93.07952
2590,44.98711,-93.04321
2591,44.96602,-93.04252
2592,44.99038,-93.04036
2593,44.98375,-93.0144
2594,44.90864,-93.18909
2595,44.98981,-93.11917
2596,44.94348,-93.13929
2597,44.97943,-93.05411
2598,44.92697,-93.10442
2599,44.93062,-93.12822
2600,,
2601,44.96125,-93.00504
2602,44.96728,-93.15619
2603,44.92445,-93.09533
2604,44.96125,-93.00504
2605,44.96172,-93.08205
2606,44.96406,-93.16699
2607,44.98872,-93.1556
2608,44.95597,-93.02232
2609,44.96274,-93.08234
2610,44.96097,-93.15254
2611,44.91594,-93.14791
2612,44.92694,-93.13036
2613,44.95944,-93.00504
2614,44.96226,-93.05872
2615,44.95853,-93.00486
2616,44.97261,-93.14242
2617,44.94023,-93.12666
2618,44.98284,-93.06712
2619,44.96092,-93.15541
2620,44.97731,-93.00558
2621,44.9827,-93.01056
2622,44.94589,-93.0289
2623,44.92127,-93.13313
2624,44.92532,-93.06599
2625,44.96777,-93.07124
2626,44.92525,-93.13819
2627,44.98293,-93.06665
2628,44.95123,-93.12124
2629,44.95969,-93.01884
2630,44.93812,-93.14127
2631,44.9628,-93.02256
2632,44.94496,-93.095
2633,44.97666,-93.09961
2634,44.95652,-93.00907
2635,44.96588,-93.14486
2636,44.96274,-93.08253
2637,44.9623,-93.15301
2638,44.92216,-93.1297
2639,44.92309,-93.16744
2640,44.96323,-93.15361
2641,44.96186,-93.15311
2642,44.93428,-93.12252
2643,44.96679,-93.1991
2644,44.93487,-93.0882
2645,44.96026,-93.02518
2646,44.94293,-93.02717
2647,44.95473,-93.13197
2648,44.97755,-93.0714
2649,44.93287,-93.08936
2650,44.9581,-93.17982
2651,44.92151,-93.09664
2652,44.94934,-93.14202
2653,44.98262,-93.12015
2654,44.96184,-93.15734
2655,44.9567,-93.0296
2656,44.94492,-93.14763
2657,44.95123,-93.12124
2658,44.92737,-93.10401
2659,44.92215,-93.09776
2660,44.99325,-93.12344
2661,44.96036,-93.14785
2662,44.98183,-93.06191
2663,44.92377,-93.10301
2664,44.92488,-93.1385
2665,44.92805,-93.16481
2666,44.94364,-93.00621
2667,44.98766,-93.15365
2668,44.94798,-93.08658
2669,44.94951,-93.12778
2670,44.94637,-93.12171
2671,44.96406,-93.16699
2672,44.91414,-93.18022
2673,44.9435,-93.00644
2674,44.95099,-93.12862
2675,44.96612,-93.2071
2676,44.96374,-93.0073
2677,44.99,-93.11852
2678,44.98373,-93.06828
2679,44.93963,-93.13417
2680,44.92782,-93.09482
2681,44.98435,-93.16091
2682,44.97823,-93.05595
2683,44.98092,-93.01636
2684,44.98208,-93.16185
2685,44.96607,-93.20659
2686,44.92713,-93.19146
2687,44.97626,-93.16096
2688,44.97356,-93.05551
2689,44.94056,-93.12532
2690,44.98032,-93.04378
2691,44.95883,-93.09998
2692,44.97517,-93.0487
2693,44.93447,-93.1562
2694,44.97429,-93.14378
2695,44.91974,-93.13282
2696,44.9497,-93.03504
2697,44.92182,-93.10052
2698,44.95937,-93.14929
2699,44.94496,-93.095
2700,44.96942,-93.1251
2701,44.98442,-93.06713
2702,44.98956,-93.15562
2703,44.93093,-93.13054
2704,44.92127,-93.14254
2705,44.95669,-93.15859
2706,44.93161,-93.09936
2707,44.9581,-93.17982
2708,44.94418,-93.02317
2709,,
2710,,
2711,44.95123,-93.12124
2712,44.95011,-93.13799
2713,44.95761,-93.15217
2714,44.99,-93.11852
2715,44.92161,-93.13133
2716,44.96088,-93.16351
2717,44.9581,-93.17982
2718,44.92529,-93.12867
2719,44.91974,-93.13282
2720,44.97448,-93.12866
2721,44.90677,-93.18778
2722,44.92642,-93.07623
2723,44.99125,-93.0747
2724,44.9239,-93.12955
2725,44.9397,-93.00735
2726,,
2727,44.9473,-93.17335
2728,44.97261,-93.1438
2729,44.95593,-93.00879
2730,44.99057,-93.13093
2731,44.97924,-93.06318
2732,44.93335,-93.16422
2733,,
2734,44.9025,-93.17267
2735,44.97595,-93.05291
2736,44.96446,-93.01852
2737,44.9581,-93.17982
2738,44.94798,-93.08658
2739,44.98903,-93.07474
2740,44.98508,-93.12518
2741,44.99078,-93.13509
2742,44.94405,-93.15798
2743,44.98641,-93.07255
2744,44.97115,-93.03153
2745,44.92698,-93.13681
2746,44.96475,-93.03539
2747,44.9293,-93.15661
2748,44.95316,-93.18846
2749,44.98997,-93.01484
2750,44.97401,-93.13979
2751,44.95402,-93.03531
2752,44.95123,-93.12124
2753,44.92326,-93.07084
2754,44.97972,-93.12786
2755,44.97506,-93.01228
2756,44.92934,-93.13529
2757,44.97075,-93.03536
2758,44.95597,-93.03783
2759,44.95415,-93.1756
2760,44.99081,-93.11945
2761,44.97197,-93.15926
2762,44.972,-93.13429
2763,44.96008,-93.17142
2764,44.9894,-93.13899
2765,44.92065,-93.13993
2766,44.92705,-93.15905
2767,44.92111,-93.12957
2768,44.89856,-93.17569
2769,44.95022,-93.17485
2770,44.98671,-93.16296
2771,44.92351,-93.16411
2772,44.9487,-93.03246
2773,44.90264,-93.16675
2774,44.93905,-93.09986
2775,44.98513,-93.15639
2776,44.96725,-93.20661
2777,44.9755,-93.19104
2778,44.94508,-93.11829
2779,44.94306,-93.0238
2780,44.9597,-93.00714
2781,44.95063,-93.08758
2782,44.94782,-93.03081
2783,44.96129,-93.16324
2784,44.96561,-93.03063
2785,,
2786,44.94363,-93.14237
2787,44.94861,-93.12813
2788,44.92851,-93.14042
2789,44.96948,-93.14361
2790,44.9484,-93.06386
2791,44.96558,-93.02766
2792,44.98458,-93.0445
2793,44.98302,-93.06284
2794,44.96651,-93.16373
2795,44.9372,-93.11155
2796,44.92586,-93.15195
2797,44.96725,-93.20661
2798,44.97867,-93.05199
2799,44.9733,-93.12941
2800,44.93017,-93.15027
2801,44.96506,-93.17968
2802,44.93158,-93.12344
2803,44.94558,-93.01831
2804,44.9908,-93.14091
2805,44.95845,-93.12881
2806,44.9673,-93.01009
2807,44.93439,-93.13708
2808,44.95144,-93.09396
2809,44.92227,-93.07929
2810,44.99026,-93.08053
2811,44.98218,-93.01986
2812,44.99032,-93.04932
2813,44.96781,-93.02626
2814,44.98929,-93.0704
2815,44.94218,-93.01902
2816,44.95521,-93.00572
2817,44.95322,-93.03434
2818,44.95784,-93.01446
2819,44.98376,-93.06303
2820,44.99181,-93.13591
2821,44.96093,-93.14707
2822,44.98251,-93.16129
2823,44.97307,-93.13622
2824,44.92775,-93.13441
2825,44.97867,-93.06263
2826,44.98544,-93.12778
2827,44.95361,-93.17325
2828,44.99092,-93.04321
2829,,
2830,44.96095,-93.14259
2831,44.96725,-93.20661
2832,44.94748,-93.15428
2833,44.89856,-93.17569
2834,44.89856,-93.17569
2835,44.94794,-93.11557
2836,44.95144,-93.09396
2837,44.96221,-93.16035
2838,44.94285,-93.18621
2839,44.96143,-93.14489
2840,44.96321,-93.15253
2841,44.9386,-93.10963
2842,44.92991,-93.0057
2843,44.9056,-93.18144
2844,44.97113,-93.1278
2845,44.94416,-93.11825
2846,44.96095,-93.1287
2847,44.95225,-93.09073
2848,44.97915,-93.13654
2849,44.94496,-93.095
2850,44.98732,-93.07196
2851,44.92635,-93.01557
2852,44.98319,-93.20142
2853,44.94736,-93.03239
2854,44.93061,-93.18907
2855,44.95028,-93.01317
2856,44.97574,-93.16494
2857,44.93986,-93.00737
2858,44.93673,-93.00786
2859,44.93223,-93.16332
2860,44.98754,-93.13096
2861,44.9223,-93.1425
2862,44.95123,-93.12124
2863,44.96692,-93.01657
2864,44.90357,-93.18595
2865,44.97978,-93.11111
2866,44.94654,-93.14989
2867,44.96031,-93.15396
2868,44.96484,-93.02701
2869,44.93398,-93.15222
2870,44.90494,-93.174
2871,44.93948,-93.13403
2872,44.94178,-93.01472
2873,44.9637,-93.00708
2874,44.92941,-93.1008
2875,44.89856,-93.17569
2876,44.9459,-93.1525
2877,45.08642,-93.06363
2878,44.90534,-93.18607
2879,44.96357,-93.1783
2880,44.92177,-93.16281
2881,44.97298,-93.13971
2882,44.9509,-93.16192
2883,44.93995,-93.01724
2884,44.9791,-93.13428
2885,44.93012,-93.10081
2886,,
2887,44.94571,-93.12536
2888,44.965,-93.17396
2889,44.93128,-93.15299
2890,44.97353,-93.13215
2891,44.9716,-93.14616
2892,44.92778,-93.13574
2893,44.94655,-93.15467
2894,44.9306,-93.0068
2895,44.94397,-93.15173
2896,44.94845,-93.13785
2897,44.92705,-93.15852
2898,44.9547,-93.17348
2899,44.98375,-93.12016
2900,44.92677,-93.19181
2901,44.93071,-93.09431
2902,44.95931,-93.14655
2903,44.92775,-93.13441
2904,44.91169,-93.17362
2905,44.91975,-93.1399
2906,,
2907,44.94586,-93.13594
2908,44.92172,-93.14074
2909,44.92444,-93.07684
2910,44.9578,-93.20256
2911,44.93651,-93.11958
2912,44.95005,-93.04518
2913,44.91821,-93.14348
2914,44.97313,-93.08126
2915,44.99042,-93.01548
2916,44.9846,-93.16046
2917,44.93016,-93.12584
2918,44.97941,-93.05682
2919,44.97822,-93.0592
2920,44.97943,-93.05441
2921,44.97575,-93.16019
2922,44.9224,-93.14155
2923,44.92463,-93.08793
2924,44.99325,-93.12344
2925,44.98573,-93.13205
2926,44.92523,-93.1016
2927,44.93798,-93.10965
2928,44.94761,-93.11269
2929,44.94935,-93.13615
2930,44.97662,-93.16214
2931,44.99081,-93.13938
2932,44.89856,-93.17569
2933,44.90635,-93.18352
2934,44.96552,-93.20736
2935,44.9451,-93.16786
2936,44.93236,-93.16931
2937,44.9649,-93.20711
2938,44.96619,-93.17835
2939,44.96158,-93.08318
2940,44.9619,-93.08334
2941,44.96168,-93.08329
2942,44.96201,-93.08341
2943,44.96223,-93.08357
2944,44.90177,-93.00508
2945,44.95274,-93.17554
2946,44.92541,-93.17125
2947,44.94492,-93.16413
2948,44.94671,-93.15357
2949,44.94302,-93.00868
2950,44.97925,-93.05857
2951,44.96725,-93.20661
2952,44.96316,-93.19248
2953,44.93062,-93.12822
2954,44.92585,-93.15348
2955,44.95718,-93.14705
2956,44.94778,-93.03229
2957,44.92965,-93.14552
2958,44.98417,-93.04045
2959,44.92438,-93.13937
2960,44.90714,-93.1789
2961,44.98017,-93.05411
2962,44.96085,-93.16862
2963,44.92704,-93.15336
2964,,
2965,44.95144,-93.09396
2966,44.98619,-93.16296
2967,44.93244,-93.16449
2968,44.98344,-93.16214
2969,44.92951,-93.14047
2970,44.98492,-93.13098
2971,44.94751,-93.14296
2972,44.91262,-93.17091
2973,44.93072,-93.17118
2974,44.94649,-93.02169
2975,44.90881,-93.18621
2976,,
2977,,
2978,44.92816,-93.13052
2979,44.94278,-93.12913
2980,44.92862,-93.1732
2981,44.92699,-93.13954
2982,44.9074,-93.18775
2983,44.9246,-93.07333
2984,44.96398,-93.17358
2985,44.94663,-93.11258
2986,44.9342,-93.11599
2987,44.97648,-93.18555
2988,44.95927,-93.14816
2989,44.94813,-93.12602
2990,44.94748,-93.15428
2991,44.95482,-93.11729
2992,44.96371,-93.01248
2993,44.92904,-93.16332
2994,44.9459,-93.15132
2995,44.96455,-93.15463
2996,44.95546,-93.03567
2997,44.98777,-93.11638
2998,44.92695,-93.132
2999,44.96123,-93.16509
3000,44.93062,-93.12822
3001,44.9912,-93.13251
3002,44.96132,-93.17123
3003,44.97864,-93.05033
3004,44.96548,-93.14864
3005,44.98341,-93.11481
3006,44.95883,-93.10003
3007,44.91608,-93.00502
3008,44.98266,-93.12271
3009,44.98091,-93.05662
3010,44.95225,-93.09073
3011,44.93583,-93.18774
3012,44.93883,-93.00889
3013,44.93791,-93.15428
3014,44.94498,-93.12159
3015,44.92101,-93.10297
3016,,
3017,44.91866,-93.14203
3018,44.98563,-93.15955
3019,44.99166,-93.14014
3020,44.90778,-93.18709
3021,44.90421,-93.00729
3022,44.9908,-93.13836
3023,44.96405,-93.18082
3024,44.92311,-93.14693
3025,44.90576,-93.18253
3026,44.99077,-93.12769
3027,44.96031,-93.15281
3028,44.93066,-93.01387
3029,44.94557,-93.01651
3030,44.92499,-93.07057
3031,44.95336,-93.17325
3032,44.90793,-93.00903
3033,44.96603,-93.16069
3034,44.92418,-93.06879
3035,44.9224,-93.14155
3036,44.96134,-93.15734
3037,44.99066,-93.12772
3038,44.91884,-93.00682
3039,44.92497,-93.16834
3040,44.92398,-93.1338
3041,45.01369,-93.17691
3042,44.91604,-93.14651
3043,44.9459,-93.15544
3044,44.99033,-93.15396
3045,44.98974,-93.1517
3046,44.99025,-93.13318
3047,44.90985,-93.18359
3048,44.94733,-93.01868
3049,44.9884,-93.15561
3050,44.99035,-93.15066
3051,44.94223,-93.00855
3052,44.96527,-93.15687
3053,,
3054,44.98916,-93.15561
3055,44.91262,-93.17069
3056,44.94199,-93.12849
3057,44.98296,-93.13061
3058,44.92306,-93.13202
3059,44.95118,-93.08949
3060,44.94508,-93.14577
3061,44.92775,-93.13441
3062,44.94411,-93.11747
3063,44.94832,-93.18481
3064,44.98397,-93.16409
3065,44.95212,-93.09167
3066,44.94496,-93.095
3067,44.9544,-93.18063
3068,44.92978,-93.15875
3069,44.94715,-93.10507
3070,44.9334,-93.15549
3071,44.99077,-93.15563
3072,44.92775,-93.13441
3073,44.9336,-93.17759
3074,44.92216,-93.01078
3075,44.92377,-93.07862
3076,44.91555,-93.1474
3077,44.92355,-93.17784
3078,44.92965,-93.14552
3079,44.94869,-93.08511
3080,44.93309,-93.16069
3081,44.90818,-93.18583
3082,44.99325,-93.12344
3083,44.94557,-93.0166
3084,44.94531,-93.11713
3085,44.95313,-93.19147
3086,44.97865,-93.0512
3087,44.94834,-93.17258
3088,44.92631,-93.16846
3089,44.92965,-93.14552
3090,44.94951,-93.14017
3091,44.92139,-93.19134
3092,44.92246,-93.13986
3093,44.98834,-93.13522
3094,44.90144,-93.18179
3095,44.938,-93.16135
3096,44.93054,-93.16803
3097,44.97742,-93.16343
3098,44.97513,-93.14376
3099,44.96725,-93.20661
3100,44.94011,-93.00969
3101,44.92638,-93.07501
3102,44.93303,-93.15572
3103,,
3104,44.96279,-93.15105
3105,44.93272,-93.15159
3106,44.95172,-93.09132
3107,44.90458,-93.18448
3108,44.94291,-93.12896
3109,44.98876,-93.13026
3110,44.98966,-93.12965
3111,44.91529,-93.14853
3112,44.95015,-93.1418
3113,44.96025,-93.17275
3114,44.94586,-93.16152
3115,44.93316,-93.15661
3116,44.90252,-93.18351
3117,44.90898,-93.18643
3118,44.91169,-93.17316
3119,44.92097,-93.15716
3120,44.98616,-93.16142
3121,44.92856,-93.16584
3122,44.92533,-93.15528
3123,44.97851,-93.12792
3124,44.92979,-93.16077
3125,44.92978,-93.1589
3126,44.94486,-93.15739
3127,44.98705,-93.15951
3128,44.93234,-93.16821
3129,44.91099,-93.17685
3130,44.92206,-93.01134
3131,44.94631,-93.11653
3132,44.94686,-93.15399
3133,44.96089,-93.16992
3134,44.9642,-93.15713
3135,44.9881,-93.1477
3136,44.95683,-93.19875
3137,44.96269,-93.16276
3138,44.97935,-93.16256
3139,44.92775,-93.13441
3140,44.94115,-93.10293
3141,44.94411,-93.12237
3142,44.93131,-93.15379
3143,44.92168,-93.12888
3144,44.95118,-93.08949
3145,44.98486,-93.0402
3146,44.96612,-93.2071
3147,44.98069,-93.12346
3148,44.93409,-93.18359
3149,44.92355,-93.17784
3150,44.94511,-93.15466
3151,44.98938,-93.13186
3152,44.92656,-93.01559
3153,44.98731,-93.14543
3154,44.9286,-93.16796
3155,44.93618,-93.16532
3156,,
3157,44.90006,-93.17908
3158,44.90054,-93.17877
3159,44.9506,-93.09328
3160,44.98388,-93.16601
3161,44.94159,-93.01096
3162,44.98103,-93.15606
3163,44.91323,-93.16971
3164,44.95845,-93.12881
3165,44.95118,-93.08949
3166,44.9672,-93.15909
3167,,
3168,44.90367,-93.18582
3169,44.95344,-93.1903
3170,44.98537,-93.15567
3171,44.92292,-93.00493
3172,44.96007,-93.16892
3173,44.98898,-93.13579
3174,44.92761,-93.13127
3175,44.98535,-93.12847
3176,44.90236,-93.18275
3177,44.97429,-93.14252
3178,44.9331,-93.15881
3179,44.98718,-93.1589
3180,44.92632,-93.1683
3181,44.93353,-93.15783
3182,44.92965,-93.14552
3183,44.98647,-93.13029
3184,44.92626,-93.15591
3185,44.94129,-93.16956
3186,44.92442,-93.16559
3187,44.90117,-93.18345
3188,44.9056,-93.18156
3189,44.98786,-93.12879
3190,44.943,-93.15569
3191,44.92615,-93.14246
3192,44.96174,-93.17053
3193,44.92909,-93.14697
3194,,
3195,44.95157,-93.09106
3196,44.92774,-93.10442
3197,44.92899,-93.1926
3198,44.93905,-93.09986
3199,44.9231,-93.13933
3200,44.98581,-93.12903
3201,44.93129,-93.15312
3202,44.94085,-93.13011
3203,44.90501,-93.17924
3204,44.98734,-93.06977
3205,44.9878,-93.16656
3206,44.94846,-93.12213
3207,44.89796,-93.1817
3208,44.96516,-93.15902
3209,44.94235,-93.12843
3210,44.92318,-93.16309
3211,,
3212,44.94755,-93.05918
3213,44.97605,-93.18876
3214,44.94647,-93.17644
3215,44.9276,-93.07643
3216,44.95211,-93.09074
3217,44.94503,-93.15426
3218,44.99082,-93.05125
3219,44.94025,-93.13167
3220,44.94668,-93.13993
3221,44.9227,-93.00643
3222,44.92485,-93.13803
3223,44.92494,-93.17061
3224,44.94003,-93.1848
3225,44.92952,-93.1418
3226,44.98323,-93.13735
3227,44.9564,-93.20557
3228,44.93584,-93.1529
3229,44.98119,-93.15635
3230,44.928,-93.07586
3231,44.9369,-93.15251
3232,44.92355,-93.17784
3233,44.9224,-93.14155
3234,44.91338,-93.00729
3235,44.94583,-93.16826
3236,44.92496,-93.15552
3237,44.96324,-93.17652
3238,44.94879,-93.0508
3239,44.92896,-93.16085
3240,44.93061,-93.18607
3241,44.92484,-93.128
3242,44.98895,-93.15307
3243,44.98484,-93.16151
3244,44.98763,-93.14119
3245,44.89856,-93.17569
3246,,
3247,44.98808,-93.14601
3248,,
3249,44.93903,-93.10109
3250,44.93444,-93.15779
3251,44.98342,-93.16541
3252,44.92637,-93.19278
3253,44.90942,-93.18138
3254,44.92304,-93.08352
3255,44.94941,-93.17176
3256,44.93791,-93.15428
3257,44.98152,-93.12727
3258,44.94762,-93.14622
3259,44.91639,-93.1778
3260,44.93057,-93.17442
3261,44.93903,-93.10109
3262,44.98854,-93.14114
3263,44.94853,-93.06171
3264,44.9214,-93.19058
3265,44.91074,-93.1832
3266,44.9822,-93.1345
3267,44.98816,-93.15792
3268,44.94748,-93.15428
3269,44.91262,-93.17282
3270,44.91502,-93.00536
3271,44.96219,-93.16098
3272,44.92536,-93.15395
3273,44.90358,-93.18549
3274,44.99,-93.11852
3275,44.94173,-93.10225
3276,44.91315,-93.00895
3277,44.95305,-93.18838
3278,44.94936,-93.08889
3279,44.95835,-93.01439
3280,44.9257,-93.16582
3281,44.92537,-93.15238
3282,44.93075,-93.17963
3283,44.92059,-93.14605
3284,44.9581,-93.17982
3285,44.92445,-93.15463
3286,44.91186,-93.18493
3287,44.91413,-93.16811
3288,44.982,-93.13778
3289,44.90266,-93.17317
3290,44.9224,-93.14155
